,N,Loss
0,1,0.4170059263706207
0,101,0.14056731760501862
0,201,0.08177748322486877
0,301,0.06945355236530304
0,401,0.060059498995542526
0,501,0.054562006145715714
0,601,0.054767709225416183
0,701,0.0481136329472065
0,801,0.048886265605688095
0,901,0.04911945015192032
0,1001,0.05004185810685158
0,1101,0.05809887498617172
0,1201,0.049343183636665344
0,1301,0.048925045877695084
0,1401,0.0529441274702549
0,1501,0.04141184687614441
0,1601,0.04116231948137283
0,1701,0.043940648436546326
0,1801,0.03971865028142929
0,1901,0.04963985085487366
0,2001,0.0398591011762619
0,2101,0.03567149117588997
0,2201,0.04499337077140808
0,2301,0.0403161384165287
0,2401,0.040962763130664825
0,1,0.4248204827308655
0,101,0.17999976873397827
0,201,0.07103068381547928
0,301,0.07309363782405853
0,401,0.06129109486937523
0,501,0.050107769668102264
0,601,0.06979384273290634
0,701,0.048865579068660736
0,801,0.050227414816617966
0,901,0.05286317318677902
0,1001,0.058998145163059235
0,1101,0.05503015220165253
0,1201,0.04682578146457672
0,1301,0.04993337020277977
0,1401,0.043029412627220154
0,1501,0.049820851534605026
0,1601,0.04344069957733154
0,1701,0.04072069004178047
0,1801,0.044415559619665146
0,1901,0.050775300711393356
0,2001,0.03794647753238678
0,2101,0.0638374462723732
0,2201,0.041050396859645844
0,2301,0.04633309319615364
0,2401,0.04505624622106552
0,1,0.817019522190094
0,101,0.12013208121061325
0,201,0.08879444003105164
0,301,0.057907480746507645
0,401,0.06011711061000824
0,501,0.054013706743717194
0,601,0.05249670520424843
0,701,0.057690564543008804
0,801,0.05023317039012909
0,901,0.06296007335186005
0,1001,0.043742671608924866
0,1101,0.05412555858492851
0,1201,0.046972837299108505
0,1301,0.04662268981337547
0,1401,0.04973362013697624
0,1501,0.04484749957919121
0,1601,0.046425823122262955
0,1701,0.03926621749997139
0,1801,0.04472162202000618
0,1901,0.048780009150505066
0,2001,0.04295676201581955
0,2101,0.044764742255210876
0,2201,0.03807437792420387
0,2301,0.04283670336008072
0,2401,0.04157936945557594
0,1,0.4576359689235687
0,101,0.10672653466463089
0,201,0.08358298987150192
0,301,0.05278484523296356
0,401,0.058491554111242294
0,501,0.04491188004612923
0,601,0.05209634453058243
0,701,0.05169665440917015
0,801,0.053879085928201675
0,901,0.054974280297756195
0,1001,0.054461512714624405
0,1101,0.05012606456875801
0,1201,0.05235528573393822
0,1301,0.04685922712087631
0,1401,0.045663680881261826
0,1501,0.039407845586538315
0,1601,0.04776664078235626
0,1701,0.04424409940838814
0,1801,0.0339830219745636
0,1901,0.04329066723585129
0,2001,0.0449037030339241
0,2101,0.04989689961075783
0,2201,0.04530651122331619
0,2301,0.03963445872068405
0,2401,0.04299962893128395
0,1,0.42111682891845703
0,101,0.1536949872970581
0,201,0.07034347206354141
0,301,0.06628914177417755
0,401,0.06672796607017517
0,501,0.05008140578866005
0,601,0.05715860053896904
0,701,0.06034360080957413
0,801,0.057694729417562485
0,901,0.05087446793913841
0,1001,0.05309804901480675
0,1101,0.06001001223921776
0,1201,0.047725290060043335
0,1301,0.04086170345544815
0,1401,0.05558696761727333
0,1501,0.04828234761953354
0,1601,0.054008129984140396
0,1701,0.04590119421482086
0,1801,0.04922241345047951
0,1901,0.0402957946062088
0,2001,0.04390815272927284
0,2101,0.04469851404428482
0,2201,0.04329672455787659
0,2301,0.04024278745055199
0,2401,0.038833048194646835
0,1,0.6290974617004395
0,101,0.20266728103160858
0,201,0.08288957923650742
0,301,0.06626233458518982
0,401,0.05356839299201965
0,501,0.04607247933745384
0,601,0.05614139884710312
0,701,0.054552122950553894
0,801,0.05492712929844856
0,901,0.05724778026342392
0,1001,0.042261358350515366
0,1101,0.04428553953766823
0,1201,0.05453108251094818
0,1301,0.04963628202676773
0,1401,0.052444938570261
0,1501,0.04559335112571716
0,1601,0.048862915486097336
0,1701,0.051468946039676666
0,1801,0.043153900653123856
0,1901,0.05287592485547066
0,2001,0.043139051645994186
0,2101,0.0470442920923233
0,2201,0.04142368957400322
0,2301,0.042072076350450516
0,2401,
0,1,0.3930760324001312
0,101,0.11990321427583694
0,201,0.10384182631969452
0,301,0.06968889385461807
0,401,0.05747826024889946
0,501,0.0659908801317215
0,601,0.05172911658883095
0,701,0.05456717312335968
0,801,0.05205168202519417
0,901,0.05871964618563652
0,1001,0.053800176829099655
0,1101,0.05402552708983421
0,1201,0.046407926827669144
0,1301,0.04442834481596947
0,1401,0.03780052810907364
0,1501,0.043938688933849335
0,1601,0.051058243960142136
0,1701,0.04785846546292305
0,1801,0.0455574169754982
0,1901,0.04871492460370064
0,2001,0.0456695556640625
0,2101,0.04096590355038643
0,2201,0.04801688715815544
0,2301,0.04856579005718231
0,2401,0.04775664955377579
0,1,0.41350963711738586
0,101,0.10506762564182281
0,201,0.0888209268450737
0,301,0.06862316280603409
0,401,0.052386585623025894
0,501,0.05624517798423767
0,601,0.057606469839811325
0,701,0.05932728201150894
0,801,0.047755926847457886
0,901,0.0492255799472332
0,1001,0.06438279896974564
0,1101,0.05438185855746269
0,1201,0.0527716726064682
0,1301,0.03765799105167389
0,1401,0.0413452610373497
0,1501,0.04162970557808876
0,1601,0.04736120626330376
0,1701,0.043325938284397125
0,1801,0.05644889920949936
0,1901,0.046235181391239166
0,2001,0.0464729443192482
0,2101,0.04310033470392227
0,2201,0.042980704456567764
0,2301,0.0422440804541111
0,2401,0.05124497041106224
0,1,0.4395783543586731
0,101,0.09427057951688766
0,201,0.10299813002347946
0,301,0.05820911005139351
0,401,0.055126141756772995
0,501,0.06062495335936546
0,601,0.05193934962153435
0,701,0.0503583662211895
0,801,0.051224689930677414
0,901,0.0522100105881691
0,1001,0.05754473805427551
0,1101,0.057769279927015305
0,1201,0.05798707902431488
0,1301,0.04477417841553688
0,1401,0.052251480519771576
0,1501,0.05053669586777687
0,1601,0.048668064177036285
0,1701,0.05241089686751366
0,1801,0.03584703803062439
0,1901,0.04632244631648064
0,2001,0.04056327044963837
0,2101,0.05081336572766304
0,2201,0.043675605207681656
0,2301,0.04633500427007675
0,2401,0.04771990701556206
0,1,0.7771202921867371
0,101,0.11350451409816742
0,201,0.08167390525341034
0,301,0.06700631231069565
0,401,0.0646800547838211
0,501,0.04776563122868538
0,601,0.05451573058962822
0,701,0.05741292983293533
0,801,0.053022876381874084
0,901,0.05049615725874901
0,1001,0.04272093251347542
0,1101,0.04969659447669983
0,1201,0.058668352663517
0,1301,0.05799814686179161
0,1401,0.047639332711696625
0,1501,0.05146460235118866
0,1601,0.0440078005194664
0,1701,0.04823540151119232
0,1801,0.04632612317800522
0,1901,0.04072237014770508
0,2001,0.04221999645233154
0,2101,0.040282800793647766
0,2201,0.042144522070884705
0,2301,0.036688368767499924
0,2401,0.049479275941848755
0,1,0.5721167922019958
0,101,0.20076292753219604
0,201,0.09296169131994247
0,301,0.07215967774391174
0,401,0.05387887358665466
0,501,0.05369872599840164
0,601,0.05658378079533577
0,701,0.058370962738990784
0,801,0.048320792615413666
0,901,0.0435599721968174
0,1001,0.05010025575757027
0,1101,0.04995037987828255
0,1201,0.03515408933162689
0,1301,0.04681790992617607
0,1401,0.0577678307890892
0,1501,0.05160418525338173
0,1601,0.04431053623557091
0,1701,0.051460400223731995
0,1801,0.048037685453891754
0,1901,0.04236338287591934
0,2001,0.04680229723453522
0,2101,0.043110594153404236
0,2201,0.04318884387612343
0,2301,0.035009320825338364
0,2401,0.04245625436306
0,1,0.5945001840591431
0,101,0.12548816204071045
0,201,0.07949201762676239
0,301,0.07131101936101913
0,401,0.06047327443957329
0,501,0.06394291669130325
0,601,0.05172332748770714
0,701,0.04697694629430771
0,801,0.056937262415885925
0,901,0.054981403052806854
0,1001,0.04362860694527626
0,1101,0.0630904883146286
0,1201,0.0424041785299778
0,1301,
0,1401,0.046495288610458374
0,1501,0.049005962908267975
0,1601,0.0482826791703701
0,1701,0.03898550942540169
0,1801,0.04077630862593651
0,1901,0.04609226807951927
0,2001,0.04423987492918968
0,2101,0.04479999467730522
0,2201,0.03969300165772438
0,2301,0.045760296285152435
0,2401,0.052787136286497116
0,1,0.48881176114082336
0,101,0.09980669617652893
0,201,0.067393958568573
0,301,0.05875649303197861
0,401,0.04758736118674278
0,501,0.05736267566680908
0,601,0.05090635269880295
0,701,0.055229488760232925
0,801,0.0529579296708107
0,901,0.0439935065805912
0,1001,0.05550418049097061
0,1101,0.048391904681921005
0,1201,0.048008691519498825
0,1301,0.0467824712395668
0,1401,0.04855978861451149
0,1501,0.04536581411957741
0,1601,0.048633743077516556
0,1701,0.04402132332324982
0,1801,0.04428420588374138
0,1901,0.0412643626332283
0,2001,0.058199916034936905
0,2101,0.04455040767788887
0,2201,0.03331048786640167
0,2301,0.041700754314661026
0,2401,0.042164310812950134
0,1,0.4285967946052551
0,101,0.13874170184135437
0,201,0.08625736832618713
0,301,0.060437511652708054
0,401,0.06627916544675827
0,501,0.053523097187280655
0,601,0.04426202178001404
0,701,0.04898608848452568
0,801,0.04905671998858452
0,901,0.049038391560316086
0,1001,0.04593060910701752
0,1101,0.04731355234980583
0,1201,0.04848073422908783
0,1301,0.05004740133881569
0,1401,0.04745730757713318
0,1501,0.050532396882772446
0,1601,0.05074809119105339
0,1701,0.04644520580768585
0,1801,0.04533258080482483
0,1901,0.047952037304639816
0,2001,0.04498377814888954
0,2101,0.04447406902909279
0,2201,0.04550236091017723
0,2301,0.05103560537099838
0,2401,0.04238491505384445
0,1,0.48841217160224915
0,101,0.08753108233213425
0,201,0.09123958647251129
0,301,0.06666598469018936
0,401,0.06704330444335938
0,501,0.0503072589635849
0,601,0.06608425825834274
0,701,0.058287281543016434
0,801,0.05378999188542366
0,901,0.048559971153736115
0,1001,0.04603584110736847
0,1101,0.04689652845263481
0,1201,0.04766009747982025
0,1301,0.05332169681787491
0,1401,0.03890780732035637
0,1501,0.04157945141196251
0,1601,0.03530276566743851
0,1701,0.053018420934677124
0,1801,0.036147452890872955
0,1901,0.04517468437552452
0,2001,0.04645629972219467
0,2101,0.04733799025416374
0,2201,0.04773004353046417
0,2301,0.03858800604939461
0,2401,0.042404841631650925
0,1,0.4841915965080261
0,101,0.11154884099960327
0,201,0.06821239739656448
0,301,0.06664171814918518
0,401,0.06903723627328873
0,501,0.06165405362844467
0,601,0.05625254660844803
0,701,0.04887082055211067
0,801,0.0538717657327652
0,901,0.049294017255306244
0,1001,0.050369296222925186
0,1101,0.045744363218545914
0,1201,0.05746451020240784
0,1301,0.04985395818948746
0,1401,0.0633791834115982
0,1501,0.044476572424173355
0,1601,0.04671105742454529
0,1701,0.045142192393541336
0,1801,0.04513099789619446
0,1901,0.04130629450082779
0,2001,0.03993551433086395
0,2101,0.04848255589604378
0,2201,0.04175843298435211
0,2301,0.04681486636400223
0,2401,0.03781052678823471
0,1,0.5084291696548462
0,101,0.07224582880735397
0,201,0.10877084732055664
0,301,0.06696850806474686
0,401,0.06900700181722641
0,501,0.05603029206395149
0,601,0.0623701810836792
0,701,0.047054532915353775
0,801,0.04477192088961601
0,901,0.05061471089720726
0,1001,0.050646938383579254
0,1101,0.04399454966187477
0,1201,0.04247830808162689
0,1301,0.0450926311314106
0,1401,0.047188591212034225
0,1501,0.05500107631087303
