,N,Loss
0,1,0.35992419719696045
0,101,0.08135918527841568
0,201,0.07544735819101334
0,301,0.05425944924354553
0,401,0.05690683051943779
0,501,0.058606311678886414
0,601,0.04645010828971863
0,701,0.0509856641292572
0,801,0.05742668733000755
0,901,0.05890544876456261
0,1001,0.05089160427451134
0,1101,0.05589350685477257
0,1201,0.053517669439315796
0,1301,0.053884781897068024
0,1401,0.05393942818045616
0,1501,0.04265035688877106
0,1601,0.04843320697546005
0,1701,0.049014199525117874
0,1801,0.0491582527756691
0,1901,0.048753708600997925
0,2001,0.03956922888755798
0,2101,0.040529441088438034
0,2201,0.04638671875
0,2301,0.04420165717601776
0,2401,0.04195541888475418
0,1,0.4809357821941376
0,101,0.10596536844968796
0,201,0.0805898979306221
0,301,0.06580376625061035
0,401,0.053827811032533646
0,501,0.051334768533706665
0,601,0.04911351203918457
0,701,0.049508024007081985
0,801,0.05534090846776962
0,901,0.05526305362582207
0,1001,0.05140744149684906
0,1101,0.06366842240095139
0,1201,0.042782437056303024
0,1301,0.054989032447338104
0,1401,0.049537282437086105
0,1501,0.04671722277998924
0,1601,0.046827077865600586
0,1701,0.04900903254747391
0,1801,0.051712073385715485
0,1901,0.04694381356239319
0,2001,0.04718102142214775
0,2101,0.048027392476797104
0,2201,0.03668589890003204
0,2301,0.039051394909620285
0,2401,0.057411324232816696
0,1,0.7215542793273926
0,101,0.12210015952587128
0,201,0.08262941986322403
0,301,0.054290272295475006
0,401,0.04463944956660271
0,501,0.048914846032857895
0,601,0.05640457943081856
0,701,0.0448576882481575
0,801,0.053849902004003525
0,901,0.0552712008357048
0,1001,0.04568922892212868
0,1101,0.05346701666712761
0,1201,0.05301640182733536
0,1301,0.052321627736091614
0,1401,0.047517646104097366
0,1501,0.040759000927209854
0,1601,0.04002685472369194
0,1701,0.05061874911189079
0,1801,0.041352711617946625
0,1901,0.03638902306556702
0,2001,0.0454162172973156
0,2101,0.04830523580312729
0,2201,0.04632389545440674
0,2301,0.04489682987332344
0,2401,0.045659564435482025
0,1,0.3982810974121094
0,101,0.08239831030368805
0,201,0.09685292094945908
0,301,0.06007502228021622
0,401,0.06508079916238785
0,501,0.055113278329372406
0,601,0.056208983063697815
0,701,0.050656698644161224
0,801,0.04568539187312126
0,901,0.047962721437215805
0,1001,0.046033598482608795
0,1101,0.04759727045893669
0,1201,0.047444719821214676
0,1301,0.042662233114242554
0,1401,0.04559675604104996
0,1501,0.05937723070383072
0,1601,0.042291708290576935
0,1701,0.03988170251250267
0,1801,0.05151551589369774
0,1901,0.04552470147609711
0,2001,0.04152776300907135
0,2101,0.048305463045835495
0,2201,0.04082753136754036
0,2301,0.038474179804325104
0,2401,0.03995966538786888
0,1,0.43915802240371704
0,101,0.10091075301170349
0,201,0.09502100199460983
0,301,0.07174918800592422
0,401,0.06833221763372421
