1.707399561259832055e+01
1.757873021878048547e+01
1.759946680257912632e+01
1.760424178515050286e+01
1.760605761617537368e+01
1.760693637176762749e+01
1.760742725693696542e+01
1.760772899418141080e+01
1.760792760659179379e+01
1.760806524428203446e+01
1.760816453291939254e+01
1.760823850037008143e+01
1.760829507796810844e+01
1.760833931845044376e+01
1.760837456436664183e+01
1.760840309842821583e+01
