3.190929664185591985e+00
3.093712473660565010e+00
3.083374287011111825e+00
3.079307413567396345e+00
3.077134494963866373e+00
3.075782564569586430e+00
3.074860314135384076e+00
3.074191002816891061e+00
3.073683128040935575e+00
3.073284571259763620e+00
3.072963468041483903e+00
3.072699240798792975e+00
3.072478008021938045e+00
3.072290065571142925e+00
3.072128425285398201e+00
3.071987926957184367e+00
3.071864677337554639e+00
3.071755683791907998e+00
3.071658608120078959e+00
3.071571596940585014e+00
