,N,Loss
0,1,1.3536498546600342
0,126,0.9105157256126404
0,251,0.32652896642684937
0,376,0.26128095388412476
0,501,0.2173784226179123
0,626,0.20832577347755432
0,751,0.22363896667957306
0,876,0.17944744229316711
0,1001,0.19156783819198608
0,1126,0.16710902750492096
0,1251,0.12172549962997437
0,1376,0.11420230567455292
0,1501,0.1161021962761879
0,1626,0.10533604770898819
0,1751,0.12030757963657379
0,1876,0.12659910321235657
0,2001,0.11133703589439392
0,2126,0.12684054672718048
0,2251,0.11056429147720337
0,2376,0.09143634140491486
0,1,1.0352394580841064
0,126,0.8163588643074036
0,251,0.5369367003440857
0,376,0.3496577739715576
0,501,0.26682817935943604
0,626,0.1952296495437622
0,751,0.18592827022075653
0,876,0.2032640129327774
0,1001,0.16154174506664276
0,1126,0.1756058633327484
0,1251,0.172617569565773
0,1376,0.11487731337547302
0,1501,0.12403644621372223
0,1626,0.11766280978918076
0,1751,0.12510372698307037
0,1876,0.09491804242134094
0,2001,0.10458533465862274
0,2126,0.08835799247026443
0,2251,0.09447456151247025
0,2376,0.08996029943227768
0,1,0.8275176882743835
0,126,0.8630834221839905
0,251,0.723964512348175
0,376,0.3369658291339874
0,501,0.297682523727417
0,626,0.22972372174263
0,751,0.22218208014965057
0,876,0.2120453417301178
0,1001,0.1886477917432785
0,1126,0.13128536939620972
0,1251,0.17205730080604553
0,1376,0.1336962729692459
0,1501,0.09740941971540451
0,1626,0.11192917078733444
0,1751,0.11894579231739044
0,1876,0.09353934973478317
0,2001,0.09188243001699448
0,2126,0.12781420350074768
0,2251,0.08717699348926544
0,2376,0.08894548565149307
0,1,1.3193587064743042
0,126,0.6555033922195435
0,251,0.5696988701820374
0,376,0.4238107204437256
0,501,0.21802525222301483
0,626,0.21102403104305267
0,751,0.20391735434532166
0,876,0.20177429914474487
0,1001,0.12728649377822876
0,1126,0.13485096395015717
0,1251,0.1550203114748001
0,1376,0.10398094356060028
0,1501,0.1028166264295578
0,1626,0.08345199376344681
0,1751,0.09704098850488663
0,1876,0.1128610223531723
0,2001,0.10250356793403625
0,2126,0.09444376081228256
0,2251,0.07874360680580139
0,2376,0.08527886122465134
0,1,1.8313705921173096
0,126,0.9899057149887085
0,251,0.3689834475517273
0,376,0.3727254569530487
0,501,0.21730557084083557
0,626,0.22212639451026917
0,751,0.1947600245475769
0,876,0.19886264204978943
0,1001,0.18931755423545837
0,1126,0.1852090060710907
0,1251,0.133634552359581
0,1376,0.1027308851480484
0,1501,0.11305125057697296
0,1626,0.0992296040058136
0,1751,0.10085329413414001
0,1876,0.10063386708498001
0,2001,0.09104529023170471
0,2126,0.0995296761393547
0,2251,0.09020543843507767
0,2376,0.0864773541688919
0,1,1.288292646408081
0,126,0.7804309129714966
0,251,0.48010241985321045
0,376,0.37793880701065063
0,501,0.2828766703605652
0,626,0.20886348187923431
0,751,0.22695690393447876
0,876,0.1832781434059143
0,1001,0.18471363186836243
0,1126,0.14165258407592773
0,1251,0.11977824568748474
0,1376,0.10714013874530792
0,1501,0.10995050519704819
0,1626,0.11162786185741425
0,1751,0.11134323477745056
0,1876,0.10531431436538696
0,2001,0.11620014905929565
0,2126,0.09890594333410263
0,2251,0.09168178588151932
0,2376,0.0982985869050026
0,1,1.3721750974655151
0,126,0.9194633960723877
0,251,0.5635908246040344
0,376,0.3619851768016815
0,501,0.2696385085582733
0,626,0.21825847029685974
0,751,0.21440660953521729
0,876,0.18561309576034546
0,1001,0.1928883194923401
0,1126,0.164652481675148
0,1251,0.12004289031028748
0,1376,0.10238821059465408
0,1501,0.08925380557775497
0,1626,0.12012801319360733
0,1751,0.10358132421970367
0,1876,0.12810897827148438
0,2001,0.10887166857719421
0,2126,0.10022196918725967
0,2251,0.10108355432748795
0,2376,0.07993664592504501
0,1,1.0922929048538208
0,126,0.6669121384620667
0,251,0.5536516308784485
0,376,0.41537678241729736
0,501,0.29222777485847473
0,626,0.22393928468227386
0,751,0.2020241916179657
0,876,0.1818585842847824
0,1001,0.1717863231897354
0,1126,0.15528418123722076
0,1251,0.13411392271518707
0,1376,0.1271115392446518
0,1501,0.13167713582515717
0,1626,0.11457204818725586
0,1751,0.10908003151416779
0,1876,0.11880813539028168
0,2001,0.11093414574861526
0,2126,0.10175915062427521
0,2251,0.0910748839378357
0,2376,0.0825653076171875
0,1,1.4489027261734009
0,126,0.7107242345809937
0,251,0.6001240015029907
0,376,0.3685721457004547
0,501,0.3351382911205292
0,626,0.22281590104103088
0,751,0.21613697707653046
0,876,0.22023625671863556
0,1001,0.18754321336746216
0,1126,0.15331529080867767
0,1251,0.14053992927074432
0,1376,0.13220912218093872
0,1501,0.09979018568992615
0,1626,0.10820679366588593
0,1751,0.10005483776330948
0,1876,0.11338341981172562
0,2001,0.11768113821744919
0,2126,0.11385364830493927
0,2251,0.09665451943874359
0,2376,0.08195584267377853
0,1,1.4247403144836426
0,126,0.6741189360618591
0,251,0.6741084456443787
0,376,0.3501640260219574
0,501,0.28774493932724
0,626,0.2048012912273407
0,751,0.2007438987493515
0,876,0.1589677631855011
