,N,Loss
0,901,0.13082271814346313
0,1001,0.11164567619562149
0,1101,0.116082563996315
0,1201,0.09540800005197525
0,1301,0.1025918498635292
0,1401,0.07802210003137589
0,1501,0.0739314928650856
0,1601,0.09727828949689865
0,1701,0.09791015833616257
0,1801,0.0868963897228241
0,1901,0.05235500633716583
0,2001,0.04863924905657768
0,2101,0.054734062403440475
0,2201,0.07925167679786682
0,2301,0.05551489442586899
0,2401,0.07479223608970642
0,1,0.5241267681121826
0,101,0.29575371742248535
0,201,0.24048909544944763
0,301,0.22602644562721252
0,401,0.19695927202701569
0,501,0.1717825084924698
0,601,0.15107907354831696
0,701,0.13612374663352966
0,801,0.1356331706047058
0,901,0.12916092574596405
0,1001,0.10308738797903061
0,1101,0.11900436133146286
0,1201,0.09182579815387726
0,1301,0.1030900701880455
0,1401,0.09252955764532089
0,1501,0.10021001845598221
0,1601,0.08654748648405075
0,1701,0.08051756024360657
0,1801,0.08327911049127579
0,1901,0.05679035186767578
0,2001,0.08054348826408386
0,2101,0.06254042685031891
0,2201,0.0638943463563919
0,2301,0.058193594217300415
0,2401,0.04991856589913368
0,1,0.6520488262176514
0,101,0.27958232164382935
0,201,0.2559376358985901
0,301,0.22262874245643616
0,401,0.1781473159790039
0,501,0.18260356783866882
0,601,0.1704210340976715
0,701,0.1669258177280426
0,801,0.16037464141845703
0,901,0.1144191101193428
0,1001,0.10564453899860382
0,1101,0.10655373334884644
0,1201,0.09542855620384216
0,1301,0.08549356460571289
0,1401,0.09272635728120804
0,1501,0.08721116185188293
0,1601,0.09210566431283951
0,1701,0.0750984326004982
0,1801,0.07506708800792694
0,1901,0.06794391572475433
0,2001,0.05120202526450157
0,2101,0.08021126687526703
0,2201,0.06247787922620773
0,2301,0.0796639546751976
0,2401,0.06387278437614441
0,1,0.5361034274101257
0,101,0.2714369297027588
0,201,0.27503037452697754
0,301,0.2513788938522339
0,401,0.21496650576591492
0,501,0.18458765745162964
0,601,0.15796099603176117
0,701,0.15786471962928772
0,801,0.13013577461242676
0,901,0.11747105419635773
0,1001,0.11818048357963562
0,1101,0.10271419584751129
0,1201,0.10911089926958084
0,1301,0.08830958604812622
0,1401,0.08418872952461243
0,1501,0.08188735693693161
0,1601,0.06951326131820679
0,1701,0.082728311419487
0,1801,0.09209945052862167
0,1901,0.06983943283557892
0,2001,0.06870122253894806
0,2101,0.07372310757637024
0,2201,0.07208329439163208
0,2301,0.051602281630039215
0,2401,0.06160738319158554
0,1,0.7452126145362854
0,101,0.27244341373443604
0,201,0.27032849192619324
0,301,0.24103130400180817
0,401,0.19274991750717163
0,501,0.15926991403102875
0,601,0.15554825961589813
0,701,0.13954003155231476
0,801,0.1381126493215561
0,901,0.11963863670825958
0,1001,0.11988472938537598
0,1101,0.09092123806476593
