,N,Loss
0,1401,0.01087195798754692
0,1501,0.007039336487650871
0,1601,0.005611892323940992
0,1701,0.008163927122950554
0,1801,0.009475498460233212
0,1901,0.012228547595441341
0,2001,0.008917885832488537
0,2101,0.01795651949942112
0,2201,0.005301290191709995
0,2301,0.007346886210143566
0,2401,0.005902701523154974
0,1,0.45949625968933105
0,101,0.12403314560651779
0,201,0.12000956386327744
0,301,0.05006643384695053
0,401,0.031806472688913345
0,501,0.020069805905222893
0,601,0.008453614078462124
0,701,0.009133005514740944
0,801,0.010599754750728607
0,901,0.00983327254652977
0,1001,0.00895274244248867
0,1101,0.016165191307663918
0,1201,0.008178774267435074
0,1301,0.008161898702383041
0,1401,0.006648090668022633
0,1501,0.011975560337305069
0,1601,0.006548724602907896
0,1701,0.013554691337049007
0,1801,0.008190276101231575
0,1901,0.00829043984413147
0,2001,0.009386900812387466
0,2101,0.007170593831688166
0,2201,0.004444771446287632
0,2301,0.013030574657022953
0,2401,0.005054729524999857
0,1,0.538521945476532
0,101,0.11704035103321075
0,201,0.08334603160619736
0,301,0.04249206930398941
0,401,0.03163120523095131
0,501,0.01799132488667965
0,601,0.014386347495019436
0,701,0.00619187718257308
0,801,0.01241385005414486
0,901,0.011631004512310028
0,1001,0.011582175269722939
0,1101,0.00926315039396286
0,1201,0.0123565923422575
0,1301,0.007600374054163694
0,1401,0.012731087394058704
0,1501,0.0062409657984972
0,1601,0.011702966876327991
0,1701,0.007972728461027145
0,1801,0.004720855504274368
0,1901,0.004150662571191788
0,2001,0.0036244371440261602
0,2101,0.008146078325808048
0,2201,0.003930909559130669
0,2301,0.006800603121519089
0,2401,0.012776765041053295
0,1,0.3366365134716034
0,101,0.13230717182159424
0,201,0.08736894279718399
0,301,0.06274891644716263
0,401,0.024840839207172394
0,501,0.01837143674492836
0,601,0.01136498898267746
0,701,0.010519078001379967
0,801,0.011711078695952892
0,901,0.009282917715609074
0,1001,0.011129043996334076
0,1101,0.011292905546724796
0,1201,0.007805428002029657
0,1301,0.008976600132882595
0,1401,0.01953720487654209
0,1501,0.012171871960163116
0,1601,0.00827252957969904
0,1701,0.011362619698047638
0,1801,0.009168166667222977
0,1901,0.007527745794504881
0,2001,0.008675025776028633
0,2101,0.00732485530897975
0,2201,0.01024908572435379
0,2301,0.004465190693736076
0,2401,0.009493854828178883
0,1,0.36626651883125305
0,101,0.1033133715391159
0,201,0.08583245426416397
0,301,0.06456884741783142
0,401,0.04197932407259941
0,501,0.028951993212103844
0,601,0.013964930549263954
0,701,0.004361147526651621
0,801,0.00823645107448101
0,901,0.01101245079189539
0,1001,0.009223813191056252
0,1101,0.0078027453273534775
0,1201,0.016926297917962074
0,1301,0.013712788932025433
0,1401,0.012619329616427422
0,1501,0.012235235422849655
0,1601,0.007983893156051636
0,1701,0.009860299527645111
0,1801,0.011895794421434402
0,1901,0.009285295382142067
0,2001,0.005059992894530296
0,2101,0.011772610247135162
0,2201,0.0069427830167114735
0,2301,0.005119269713759422
0,2401,0.005329794250428677
0,1,0.31952714920043945
0,101,0.13885851204395294
0,201,0.07422423362731934
0,301,0.055182214826345444
0,401,0.03875468671321869
0,501,0.018109340220689774
0,601,0.009979728609323502
0,701,0.004270690493285656
0,801,0.009294350631535053
0,901,0.009986373595893383
0,1001,0.013909690082073212
0,1101,0.012890520505607128
0,1201,0.01202363520860672
0,1301,0.012676273472607136
0,1401,0.009042295627295971
0,1501,0.011372501030564308
0,1601,0.009450830519199371
0,1701,0.007445639930665493
0,1801,0.007132160477340221
0,1901,0.009936911053955555
0,2001,0.007504818495362997
0,2101,0.01403613667935133
0,2201,0.0027952513191848993
0,2301,0.005835953168570995
0,2401,0.012549003586173058
0,1,0.1787877231836319
0,101,0.10907887667417526
0,201,0.11540722846984863
0,301,0.06319461017847061
0,401,0.029061613604426384
0,501,0.00980265811085701
0,601,0.007967604324221611
0,701,0.013657058589160442
0,801,0.009400850161910057
0,901,0.011053291149437428
0,1001,0.011843842454254627
0,1101,0.012007461860775948
0,1201,0.016712341457605362
0,1301,0.010448307730257511
0,1401,0.014077753759920597
0,1501,0.01138871069997549
0,1601,0.006641448009759188
0,1701,0.011698205024003983
0,1801,0.01140366867184639
0,1901,0.005475777201354504
0,2001,0.007737973239272833
0,2101,0.009208514355123043
0,2201,0.003564895363524556
0,2301,0.01515278685837984
0,2401,0.007407339755445719
0,1,0.42495468258857727
0,101,0.09348234534263611
0,201,0.06103259697556496
0,301,0.04204874113202095
0,401,0.03477753698825836
0,501,0.02344665490090847
0,601,0.012304753065109253
0,701,0.01019959058612585
0,801,0.009512927383184433
0,901,0.009907025843858719
0,1001,0.009487113915383816
0,1101,0.008218631148338318
0,1201,0.015748851001262665
0,1301,0.009064912796020508
0,1401,0.01388296764343977
0,1501,0.009937410242855549
0,1601,0.010864835232496262
0,1701,0.009803902357816696
0,1801,0.008484379388391972
0,1901,0.011715390719473362
0,2001,0.005896339192986488
0,2101,0.008341074921190739
0,2201,0.009187133051455021
0,2301,0.0031387624330818653
0,2401,0.003548986278474331
0,1,0.2521355152130127
0,101,0.13972005248069763
0,201,0.07085318863391876
0,301,0.05216710641980171
0,401,0.04184247925877571
0,501,0.02088896930217743
0,601,0.0073608094826340675
0,701,0.011202877387404442
0,801,0.011890185996890068
0,901,0.011548621580004692
0,1001,0.00855470821261406
0,1101,0.01217718981206417
0,1201,0.011606496758759022
0,1301,0.007602266035974026
0,1401,0.009823882952332497
0,1501,0.007675405591726303
0,1601,0.01033706869930029
0,1701,0.013180090114474297
0,1801,0.010672099888324738
0,1901,0.010210549458861351
0,2001,0.0050163883715868
0,2101,0.0032379424665123224
0,2201,0.0072251008823513985
0,2301,0.008261710405349731
0,2401,0.005674426443874836
0,1,0.4127257168292999
0,101,0.1397245079278946
0,201,0.06957729160785675
0,301,0.05304127186536789
0,401,0.030005302280187607
0,501,0.01575184427201748
0,601,0.014268111437559128
0,701,0.007199516519904137
0,801,0.00805774237960577
0,901,0.0072632948867976665
0,1001,0.011464733630418777
0,1101,0.0067422520369291306
0,1201,0.009494292549788952
0,1301,0.008336840197443962
0,1401,0.010438489727675915
0,1501,0.012953690253198147
0,1601,0.007757384795695543
0,1701,0.006983162369579077
0,1801,0.01034109853208065
0,1901,0.010218551382422447
0,2001,0.005399302113801241
0,2101,0.008854969404637814
0,2201,0.011609252542257309
0,2301,0.005016394425183535
0,2401,0.0030687693506479263
0,1,0.30021536350250244
0,101,0.141809344291687
0,201,0.0684933066368103
0,301,0.050793394446372986
0,401,0.03061164915561676
0,501,0.017432866618037224
0,601,0.016644151881337166
0,701,0.011017203330993652
0,801,0.011167909950017929
0,901,0.013227205723524094
0,1001,0.011474686674773693
0,1101,0.011288776062428951
0,1201,0.008311737328767776
0,1301,0.010775878094136715
0,1401,0.011217856779694557
0,1501,0.01084502786397934
0,1601,0.007680466398596764
0,1701,0.010820779018104076
0,1801,0.006646019406616688
0,1901,0.0061048646457493305
0,2001,0.004459502175450325
0,2101,0.003033493412658572
0,2201,0.006571110337972641
0,2301,0.0073896306566894054
0,2401,0.0033838688395917416
0,1,0.44825172424316406
0,101,0.11312925070524216
0,201,0.05992080643773079
0,301,0.055132679641246796
0,401,0.04424522817134857
0,501,0.03149844706058502
0,601,0.009664717130362988
0,701,0.006382637657225132
0,801,0.005510854534804821
0,901,0.006095751654356718
0,1001,0.008023067377507687
0,1101,0.010955831967294216
0,1201,0.012364652007818222
0,1301,0.008230799809098244
0,1401,0.01231053750962019
0,1501,0.008133291266858578
0,1601,0.013307073153555393
0,1701,0.0088055320084095
0,1801,0.0062188818119466305
0,1901,0.005467694252729416
0,2001,0.007362475618720055
0,2101,0.0116121806204319
0,2201,0.01054639182984829
0,2301,0.0069040171802043915
0,2401,0.007194372359663248
0,1,0.249247208237648
0,101,0.0914095938205719
0,201,0.09053731709718704
0,301,0.04603486508131027
0,401,0.03467067331075668
0,501,0.018031451851129532
0,601,0.017827074974775314
0,701,0.006784550379961729
0,801,0.0075547401793301105
0,901,0.01188882626593113
0,1001,0.007618970237672329
0,1101,0.015048774890601635
0,1201,0.00971097033470869
0,1301,0.01613595522940159
0,1401,0.018234526738524437
0,1501,0.008676089346408844
0,1601,0.007184591144323349
0,1701,0.006243722978979349
0,1801,0.006733670365065336
0,1901,0.01076953299343586
0,2001,0.010526377707719803
0,2101,0.013922679238021374
0,2201,0.012101922184228897
0,2301,0.00944535993039608
0,2401,0.006161500234156847
0,1,0.41636738181114197
0,101,0.07802519202232361
0,201,0.09712103009223938
0,301,0.06042756885290146
0,401,0.04544968530535698
0,501,0.013848832808434963
0,601,0.012547480873763561
0,701,0.00857735238969326
0,801,0.008333778008818626
0,901,0.009953993372619152
0,1001,0.013049687258899212
0,1101,0.008969916962087154
0,1201,0.009909763000905514
0,1301,0.009678744710981846
0,1401,0.00823322031646967
0,1501,0.01396283507347107
0,1601,0.011075615882873535
0,1701,0.007574416231364012
0,1801,0.009121252223849297
0,1901,0.012129800394177437
0,2001,0.007818426936864853
0,2101,0.013205992057919502
0,2201,0.00979181844741106
0,2301,0.00963358674198389
0,2401,0.010479004122316837
0,1,0.293753445148468
0,101,0.15470163524150848
0,201,0.07895780354738235
0,301,0.05175356566905975
0,401,0.03402899205684662
0,501,0.01879185251891613
0,601,0.01670360378921032
0,701,0.008711553178727627
0,801,0.008894949220120907
0,901,0.008052147924900055
0,1001,0.011408483609557152
0,1101,0.010439952835440636
0,1201,0.011354715563356876
0,1301,0.01658828929066658
0,1401,0.011338970623910427
0,1501,0.010468771681189537
0,1601,0.006200976204127073
0,1701,0.010057933628559113
0,1801,0.008931942284107208
0,1901,0.007595523726195097
0,2001,0.006057798396795988
0,2101,0.00703990226611495
0,2201,0.008463365025818348
0,2301,0.010180202312767506
0,2401,0.009274197742342949
0,1,0.31524112820625305
0,101,0.16814108192920685
0,201,0.09743861854076385
0,301,0.03985154256224632
0,401,0.016522137448191643
0,501,0.02352919988334179
0,601,0.013790404424071312
0,701,0.006138442549854517
0,801,0.007266589440405369
0,901,0.009289594367146492
0,1001,0.0113972257822752
0,1101,0.013175062835216522
0,1201,0.015332336537539959
0,1301,0.01464383490383625
0,1401,0.013167193159461021
0,1501,0.014102373272180557
0,1601,0.007748995907604694
0,1701,0.008902803994715214
0,1801,0.008085023611783981
0,1901,0.008329915814101696
0,2001,0.01122748851776123
0,2101,0.008924636989831924
0,2201,0.007973900996148586
0,2301,0.009574142284691334
0,2401,0.007564636878669262
0,1,0.2545744776725769
0,101,0.1379806250333786
0,201,0.06056912988424301
0,301,0.06420563161373138
0,401,0.03779314085841179
0,501,0.02184227854013443
0,601,0.009314104914665222
0,701,0.005483132787048817
0,801,0.008573183789849281
0,901,0.011659190990030766
0,1001,0.01443613413721323
0,1101,0.01518761832267046
0,1201,0.008408376015722752
0,1301,0.009965536184608936
0,1401,0.00643845833837986
0,1501,0.009075828827917576
0,1601,0.008123858831822872
0,1701,0.01028478518128395
0,1801,0.007883780635893345
0,1901,0.011234001256525517
0,2001,0.006067367736250162
0,2101,0.0036598294973373413
0,2201,0.004302005283534527
0,2301,0.008079202845692635
0,2401,0.007389788515865803
0,1,0.5459210276603699
0,101,0.17538252472877502
0,201,0.07010012865066528
0,301,0.07142750918865204
0,401,0.040923476219177246
0,501,0.013434485532343388
0,601,0.007296556141227484
0,701,0.011324248276650906
0,801,0.008606774732470512
0,901,0.011871252208948135
0,1001,0.011979733593761921
0,1101,0.006497522816061974
0,1201,0.008357721380889416
0,1301,0.011527505703270435
0,1401,0.013808296993374825
0,1501,0.011774322018027306
0,1601,0.010117197409272194
0,1701,0.005160671658813953
0,1801,0.005117738153785467
0,1901,0.011975917965173721
0,2001,0.00946822203695774
0,2101,0.007228570058941841
0,2201,0.009177598170936108
0,2301,0.006336030550301075
0,2401,0.0012503346661105752
0,1,0.29780295491218567
0,101,0.08559422194957733
0,201,0.0762520506978035
0,301,0.06342371553182602
0,401,0.03452764451503754
0,501,0.021650265902280807
0,601,0.013151388615369797
0,701,0.003747937735170126
0,801,0.008650219067931175
0,901,0.014430245384573936
0,1001,0.012223212979733944
0,1101,0.015157521702349186
0,1201,0.01021271850913763
0,1301,0.011278195306658745
0,1401,0.010814061388373375
0,1501,0.010190581902861595
0,1601,0.009290412999689579
0,1701,0.010586176998913288
0,1801,0.006311850156635046
0,1901,0.007337565533816814
0,2001,0.011183180846273899
0,2101,0.009441974572837353
0,2201,0.009485154412686825
0,2301,0.0030323402024805546
0,2401,0.008346181362867355
0,1,0.4166163504123688
0,101,0.12128565460443497
0,201,0.06966428458690643
0,301,0.04088669270277023
0,401,0.03462916985154152
0,501,0.02558561973273754
0,601,0.006578724831342697
0,701,0.008847318589687347
0,801,0.013132857158780098
0,901,0.009318576194345951
0,1001,0.007411603350192308
0,1101,0.009377534501254559
0,1201,0.012290223501622677
0,1301,0.010579921305179596
0,1401,0.014683328568935394
0,1501,0.01138051226735115
0,1601,0.00771923316642642
0,1701,0.006802210584282875
0,1801,0.008747940883040428
0,1901,0.007925533689558506
0,2001,0.009974484331905842
0,2101,0.009197208099067211
0,2201,0.008275480009615421
0,2301,0.005304449237883091
0,2401,0.008912383578717709
0,1,0.3159252107143402
0,101,0.1638299822807312
0,201,0.07938462495803833
0,301,0.06408283114433289
0,401,0.03227386996150017
0,501,0.020786164328455925
0,601,0.0069924043491482735
0,701,0.007923131808638573
0,801,0.008319794200360775
0,901,0.004209192469716072
0,1001,0.009917077608406544
0,1101,0.011309350840747356
0,1201,0.012502755038440228
0,1301,0.014633744023740292
0,1401,0.015082285739481449
0,1501,0.013306868262588978
0,1601,0.011787044815719128
0,1701,0.01072034239768982
0,1801,0.006768014281988144
0,1901,0.006177583243697882
0,2001,0.008146003820002079
0,2101,0.0049538686871528625
0,2201,0.007268184795975685
0,2301,0.003015762660652399
0,2401,0.006732742767781019
